record_id,Hierarchy,Status,Name,Slug,Parent,Count,Description,Taxonomy,"Full hierarchy","Old Platform ID",View,Icon,"Listings Full Count","Custom Landing Page (optional)","Icon Option","Icon 2",Color,"Text Color","Seopress Redirections Type",Image,"Seopress Redirections Logged Status","Listing Type(s)"
17829,0,active,"Car inspection station",car-inspection-station-2,0,1,,job_listing_category,"Car inspection station",,https://visita.co.za/category/car-inspection-station-2/,,"{""community-spaces"":1}",,icon,,,,,,,
401,0,active,"Car Leasing Service",car-leasing-service,0,67,,job_listing_category,"Car Leasing Service",,https://visita.co.za/category/car-leasing-service/,,"{""businesses-services"":67}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Car-leasing-service.jpg?wpId=181121,,"Businesses & Services, All Businesses & Spaces"
7289,0,active,"Car Racing Track",car-racing-track,0,13,,job_listing_category,"Car Racing Track",,https://visita.co.za/category/car-racing-track/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17993,0,active,"Car wash",car-wash-2,0,2,,job_listing_category,"Car wash",,https://visita.co.za/category/car-wash-2/,,"{""businesses-services"":2}",,icon,,,,,,,
6298,0,active,"Career Guidance Service",career-guidance-service,0,12,,job_listing_category,"Career Guidance Service",,https://visita.co.za/category/career-guidance-service/,,"{""businesses-services"":12}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13041,0,active,"Catering Services",catering-services,0,0,,job_listing_category,"Catering Services",,https://visita.co.za/category/catering-services/,,"{""businesses-services"":556}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
335,1,active,Caterer,caterer,"Catering Services",451,,job_listing_category,"Catering Services > Caterer",,https://visita.co.za/category/caterer/,,"{""businesses-services"":451}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/05/5_mq5qhfce4.jpg?wpId=52958,,"Businesses & Services, All Businesses & Spaces"
2453,1,active,Catering,catering,"Catering Services",22,,job_listing_category,"Catering Services > Catering",,https://visita.co.za/category/catering/,,"{""businesses-services"":22}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
490,1,active,"Catering Food And Drink Supplier",catering-food-and-drink-supplier,"Catering Services",119,,job_listing_category,"Catering Services > Catering Food And Drink Supplier",,https://visita.co.za/category/catering-food-and-drink-supplier/,,"{""businesses-services"":119}",,icon,icon-food-plate-knife-fork,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/06/Food-catering.png?wpId=56950,,"Businesses & Services, All Businesses & Spaces"
13043,1,active,"Event Catering",event-catering,"Catering Services",0,,job_listing_category,"Catering Services > Event Catering",,https://visita.co.za/category/event-catering/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2554,1,active,"Mobile Caterer",mobile-caterer,"Catering Services",27,,job_listing_category,"Catering Services > Mobile Caterer",,https://visita.co.za/category/mobile-caterer/,,"{""businesses-services"":27}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13042,1,active,"Wedding Catering",wedding-catering,"Catering Services",0,,job_listing_category,"Catering Services > Wedding Catering",,https://visita.co.za/category/wedding-catering/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
18107,0,active,"Catholic cathedral",catholic-cathedral,0,1,,job_listing_category,"Catholic cathedral",,https://visita.co.za/category/catholic-cathedral/,,"{""community-spaces"":1}",,icon,,,,,,,
18037,0,active,"Catholic church",catholic-church,0,7,,job_listing_category,"Catholic church",,https://visita.co.za/category/catholic-church/,,"{""community-spaces"":7}",,icon,,,,,,,
6698,0,active,"Catholic School",catholic-school,0,11,,job_listing_category,"Catholic School",,https://visita.co.za/category/catholic-school/,,"{""businesses-services"":7,""community-spaces"":4}",,icon,,#ffffff,#4c5270,,,,"Community Spaces, All Businesses & Spaces"
17117,0,active,"Cell phone store",cell-phone-store-2,0,0,,job_listing_category,"Cell phone store",,https://visita.co.za/category/cell-phone-store-2/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
18142,0,active,Chapel,chapel,0,1,,job_listing_category,Chapel,,https://visita.co.za/category/chapel/,,"{""community-spaces"":1}",,icon,,,,,,,
5404,0,active,Charity,charity,0,7,,job_listing_category,Charity,,https://visita.co.za/category/charity/,,"{""businesses-services"":6,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5581,0,active,"Chemical Industry",chemical-industry,0,36,,job_listing_category,"Chemical Industry",,https://visita.co.za/category/chemical-industry/,,"{""businesses-services"":36}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Chemical-industry.jpg?wpId=181124,,"Businesses & Services, All Businesses & Spaces"
5799,0,active,"Chemical Plant",chemical-plant,0,80,,job_listing_category,"Chemical Plant",,https://visita.co.za/category/chemical-plant/,,"{""businesses-services"":80}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Chemical-plant.jpg?wpId=181126,,"Businesses & Services, All Businesses & Spaces"
7432,0,active,"Chemistry Lab",chemistry-lab,0,6,,job_listing_category,"Chemistry Lab",,https://visita.co.za/category/chemistry-lab/,,"{""businesses-services"":6}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5141,0,active,"Chicken Shop",chicken-shop,0,7,,job_listing_category,"Chicken Shop",,https://visita.co.za/category/chicken-shop/,,"{""businesses-services"":7}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Chicken-shop.jpg?wpId=181128,,"Businesses & Services, All Businesses & Spaces"
5330,0,active,"Children's Camp",childrens-camp,0,14,,job_listing_category,"Children's Camp",,https://visita.co.za/category/childrens-camp/,,"{""businesses-services"":14}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2135,0,active,"Children's Furniture Store",childrens-furniture-store,0,16,,job_listing_category,"Children's Furniture Store",,https://visita.co.za/category/childrens-furniture-store/,,"{""businesses-services"":16}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
982,0,active,"Children's Hospital",childrens-hospital,0,18,,job_listing_category,"Children's Hospital",,https://visita.co.za/category/childrens-hospital/,,"{""businesses-services"":18}",,icon,,#ffffff,#4c5270,,,,"Community Spaces, All Businesses & Spaces"
18013,0,active,"Children's library",childrens-library,0,1,,job_listing_category,"Children's library",,https://visita.co.za/category/childrens-library/,,"{""community-spaces"":1}",,icon,,,,,,,
1640,0,active,"Children's Party Service",childrens-party-service,0,33,,job_listing_category,"Children's Party Service",,https://visita.co.za/category/childrens-party-service/,,"{""businesses-services"":33}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17181,0,active,"Children's store",childrens-store-2,0,1,,job_listing_category,"Children's store",,https://visita.co.za/category/childrens-store-2/,,"{""businesses-services"":1}",,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
5323,0,active,"Childrens Club",childrens-club,0,5,,job_listing_category,"Childrens Club",,https://visita.co.za/category/childrens-club/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17990,0,active,"Christian church",christian-church-2,0,24,,job_listing_category,"Christian church",,https://visita.co.za/category/christian-church-2/,,"{""community-spaces"":24}",,icon,,,,,,,
17972,0,active,Church,church-2,0,232,,job_listing_category,Church,,https://visita.co.za/category/church-2/,,"{""community-spaces"":232}",,icon,,,,,,,
18085,0,active,"Church of Christ",church-of-christ,0,17,,job_listing_category,"Church of Christ",,https://visita.co.za/category/church-of-christ/,,"{""community-spaces"":17}",,icon,,,,,,,
17981,0,active,"Church of the Nazarene",church-of-the-nazarene,0,1,,job_listing_category,"Church of the Nazarene",,https://visita.co.za/category/church-of-the-nazarene/,,"{""community-spaces"":1}",,icon,,,,,,,
17966,0,active,"City government office",city-government-office-2,0,2,,job_listing_category,"City government office",,https://visita.co.za/category/city-government-office-2/,,"{""community-spaces"":2}",,icon,,,,,,,
17979,0,active,"City Hall",city-hall,0,5,,job_listing_category,"City Hall",,https://visita.co.za/category/city-hall/,,"{""community-spaces"":5}",,icon,,,,,,,
18061,0,active,"City or town hall",city-or-town-hall-2,0,2,,job_listing_category,"City or town hall",,https://visita.co.za/category/city-or-town-hall-2/,,"{""community-spaces"":2}",,icon,,,,,,,
17780,0,active,"City park",city-park-2,0,33,,job_listing_category,"City park",,https://visita.co.za/category/city-park-2/,,"{""community-spaces"":33}",,icon,,,,,,,
17819,0,active,"Civic center",civic-center,0,13,,job_listing_category,"Civic center",,https://visita.co.za/category/civic-center/,,"{""community-spaces"":13}",,icon,,,,,,,
15952,0,active,"Civil Engineering & Infrastructure",civil-engineering-infrastructure,0,0,,job_listing_category,"Civil Engineering & Infrastructure",,https://visita.co.za/category/civil-engineering-infrastructure/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15967,1,active,"Airport Construction",airport-construction,"Civil Engineering & Infrastructure",0,,job_listing_category,"Civil Engineering & Infrastructure > Airport Construction",,https://visita.co.za/category/airport-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15970,2,active,"Air Traffic Control Tower Construction",air-traffic-control-tower-construction,"Airport Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Airport Construction > Air Traffic Control Tower Construction",,https://visita.co.za/category/air-traffic-control-tower-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15968,2,active,"Runway Construction & Maintenance",runway-construction-maintenance,"Airport Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Airport Construction > Runway Construction & Maintenance",,https://visita.co.za/category/runway-construction-maintenance/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15969,2,active,"Terminal Building Construction",terminal-building-construction,"Airport Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Airport Construction > Terminal Building Construction",,https://visita.co.za/category/terminal-building-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15971,1,active,"Marine Construction",marine-construction,"Civil Engineering & Infrastructure",0,,job_listing_category,"Civil Engineering & Infrastructure > Marine Construction",,https://visita.co.za/category/marine-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15974,2,active,"Coastal Erosion Control",coastal-erosion-control,"Marine Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Marine Construction > Coastal Erosion Control",,https://visita.co.za/category/coastal-erosion-control/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15973,2,active,"Dock & Pier Construction",dock-pier-construction,"Marine Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Marine Construction > Dock & Pier Construction",,https://visita.co.za/category/dock-pier-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15975,2,active,"Dredging Services",dredging-services,"Marine Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Marine Construction > Dredging Services",,https://visita.co.za/category/dredging-services/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15972,2,active,"Port & Harbor Development",port-harbor-development,"Marine Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Marine Construction > Port & Harbor Development",,https://visita.co.za/category/port-harbor-development/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15963,1,active,"Rail & Mass Transit Construction",rail-mass-transit-construction,"Civil Engineering & Infrastructure",0,,job_listing_category,"Civil Engineering & Infrastructure > Rail & Mass Transit Construction",,https://visita.co.za/category/rail-mass-transit-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15966,2,active,"Light Rail & Metro Systems",light-rail-metro-systems,"Rail & Mass Transit Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Rail & Mass Transit Construction > Light Rail & Metro Systems",,https://visita.co.za/category/light-rail-metro-systems/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15965,2,active,"Rail Station Construction",rail-station-construction,"Rail & Mass Transit Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Rail & Mass Transit Construction > Rail Station Construction",,https://visita.co.za/category/rail-station-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15964,2,active,"Railway Infrastructure",railway-infrastructure,"Rail & Mass Transit Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Rail & Mass Transit Construction > Railway Infrastructure",,https://visita.co.za/category/railway-infrastructure/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15953,1,active,"Road & Highway Construction",road-highway-construction,"Civil Engineering & Infrastructure",0,,job_listing_category,"Civil Engineering & Infrastructure > Road & Highway Construction",,https://visita.co.za/category/road-highway-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15954,2,active,"Asphalt Paving",asphalt-paving,"Road & Highway Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Road & Highway Construction > Asphalt Paving",,https://visita.co.za/category/asphalt-paving/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15955,2,active,"Bridge Construction & Repair",bridge-construction-repair,"Road & Highway Construction",0,,job_listing_category,"Civil Engineering & Infrastructure > Road & Highway Construction > Bridge Construction & Repair",,https://visita.co.za/category/bridge-construction-repair/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
