record_id,Name,Slug,Description,Full hierarchy,Icon,Image,parent_id_for_import,listing_type_corrected
5451,Swimming Pool Repair Service,swimming-pool-repair-service,,Swimming Pool Repair Service,,https://visita.co.za/wp-content/uploads/2024/07/Swimming-pool-repair-service.jpg?wpId=181413,0,Businesses & Services
5857,Swimming School,swimming-school,,Swimming School,,,0,Businesses & Services
2035,Swimwear Store,swimwear-store,,Swimwear Store,,,0,Businesses & Services
17887,Synagogue,synagogue-2,,Synagogue,,,0,Businesses & Services
5172,T-shirt Store,t-shirt-store,,T-shirt Store,,,0,Businesses & Services
1639,Tai Chi School,tai-chi-school,,Tai Chi School,,,0,Businesses & Services
5433,Tailor,tailor,,Tailor,,,0,Businesses & Services
18182,Takeout Restaurant,takeout-restaurant-2,,Takeout Restaurant,,,0,Businesses & Services
13094,Tattoo & Piercing,tattoo-piercing,,Tattoo & Piercing,,,0,Businesses & Services
13242,Body Piercing Shop,body-piercing-shop,,Tattoo & Piercing > Body Piercing Shop,,,13094,Businesses & Services
5417,Tattoo Shop,tattoo-shop,,Tattoo & Piercing > Tattoo Shop,,,13094,Businesses & Services
7661,Tax Collector's Office,tax-collectors-office,,Tax Collector's Office,,,0,Businesses & Services
6130,Tax Preparation,tax-preparation,,Tax Preparation,,,0,Businesses & Services
421,Taxi Service,taxi-service,,Taxi Service,,,0,Businesses & Services
17881,Taxicab Stand,taxicab-stand,,Taxicab Stand,,,0,Businesses & Services
5116,Tea Store,tea-store,,Tea Store,,,0,Businesses & Services
17811,Technology park,technology-park,,Technology park,,,0,Businesses & Services
697,Teeth Whitening Service,teeth-whitening-service,,Teeth Whitening Service,,https://visita.co.za/wp-content/uploads/2024/07/Teeth-whitening-service.jpg?wpId=181417,0,Businesses & Services
13086,Telecommunications,telecommunications,,Telecommunications,,,0,Businesses & Services
1458,Internet Service Provider,internet-service-provider,,Telecommunications > Internet Service Provider,,https://visita.co.za/wp-content/uploads/2024/06/Internet-service-provider.jpg?wpId=180996,13086,Businesses & Services
1481,Mobile Network Operator,mobile-network-operator,,Telecommunications > Mobile Network Operator,,https://visita.co.za/wp-content/uploads/2024/07/Mobile-network-operator.jpg?wpId=181299,13086,Businesses & Services
816,Telecommunications Service Provider,telecommunications-service-provider,,Telecommunications > Telecommunications Service Provider,,https://visita.co.za/wp-content/uploads/2024/06/Telecommunications-service-provider.jpg?wpId=181019,13086,Businesses & Services
667,Telephone Company,telephone-company,,Telecommunications > Telephone Company,,https://visita.co.za/wp-content/uploads/2024/07/Telephone-company.jpg?wpId=181420,13086,Businesses & Services
5604,Television Repair Service,television-repair-service,,Television Repair Service,,,0,Businesses & Services
6308,Tennis Store,tennis-store,,Tennis Store,,,0,Businesses & Services
13131,Therapy & Rehabilitation,therapy-rehabilitation,,Therapy & Rehabilitation,,,0,Businesses & Services
6296,Occupational Therapist,occupational-therapist,,Therapy & Rehabilitation > Occupational Therapist,,,13131,Businesses & Services
959,Physical Therapist,physical-therapist,,Therapy & Rehabilitation > Physical Therapist,,https://visita.co.za/wp-content/uploads/2023/06/960x01.jpg?wpId=56930,13131,Businesses & Services
6015,Physical Therapy Clinic,physical-therapy-clinic,,Therapy & Rehabilitation > Physical Therapy Clinic,,https://visita.co.za/wp-content/uploads/2024/07/Physical-therapy-clinic.jpg?wpId=181336,13131,Businesses & Services
6613,Speech Pathologist,speech-pathologist,,Therapy & Rehabilitation > Speech Pathologist,,https://visita.co.za/wp-content/uploads/2024/07/Speech-pathologist.jpg?wpId=181402,13131,Businesses & Services
1667,Tile Store,tile-store,,Tile Store,https://visita.co.za/wp-content/uploads/2025/01/tiles-svgrepo-com.svg?wpId=194827,https://visita.co.za/wp-content/uploads/2023/05/Tile-Store.webp?wpId=53031,0,Businesses & Services
17258,Tire shop,tire-shop-2,,Tire shop,,,0,Businesses & Services
5165,Tobacco Shop,tobacco-shop,,Tobacco Shop,,,0,Businesses & Services
339,Toiletries Store,toiletries-store,,Toiletries Store,,https://visita.co.za/wp-content/uploads/2024/07/Toiletries-store.jpg?wpId=181424,0,Businesses & Services
5651,Tool & Die Shop,tool-die-shop,,Tool & Die Shop,,,0,Businesses & Services
7315,Tool Grinding Service,tool-grinding-service,,Tool Grinding Service,,,0,Businesses & Services
6725,Tool Repair Shop,tool-repair-shop,,Tool Repair Shop,,,0,Businesses & Services
523,Tool Store,tool-store,,Tool Store,https://visita.co.za/wp-content/uploads/2023/05/fddnnr63cgm.jpg?wpId=53073,https://visita.co.za/wp-content/uploads/2023/05/oqj_ypwraxy.jpg?wpId=53013,0,Businesses & Services
5290,Tour Agency,tour-agency,,Tour Agency,,https://visita.co.za/wp-content/uploads/2024/07/Tour-agency.jpg?wpId=181425,0,Businesses & Services
467,Tour Operator,tour-operator,,Tour Operator,,https://visita.co.za/wp-content/uploads/2024/07/Tour-operator.jpg?wpId=181426,0,Businesses & Services
13976,Tour Operators,tour-operators,,Tour Operators,,,0,Businesses & Services
5921,Canoe & Kayak Tour Agency,canoe-kayak-tour-agency,,Tour Operators > Canoe & Kayak Tour Agency,,,13976,Businesses & Services
5297,Cruise Agency,cruise-agency,,Tour Operators > Cruise Agency,,,13976,Businesses & Services
6261,Helicopter Tour Agency,helicopter-tour-agency,,Tour Operators > Helicopter Tour Agency,,,13976,Businesses & Services
120,Tourist Information Center,tourist-information-center,,Tour Operators > Tourist Information Center,,https://visita.co.za/wp-content/uploads/2024/07/Tourist-information-center.jpg?wpId=181427,13976,Businesses & Services
17992,Tourist attraction,tourist-attraction-2,,Tourist attraction,,,0,Businesses & Services
197,Towing Service,towing-service,,Towing Service,,https://visita.co.za/wp-content/uploads/2023/05/1943675.jpg?wpId=52951,0,Businesses & Services
17247,Toy store,toy-store-2,,Toy store,,,0,Businesses & Services
3139,Trading Card Store,trading-card-store,,Trading Card Store,,,0,Businesses & Services
4979,Traditional Market,traditional-market,,Traditional Market,,,0,Businesses & Services
242,Trailer Rental Service,trailer-rental-service,,Trailer Rental Service,,https://visita.co.za/wp-content/uploads/2024/07/Public-educational-institution.jpg?wpId=181363,0,Businesses & Services
393,Trailer Supply Store,trailer-supply-store,,Trailer Supply Store,,,0,Businesses & Services
18155,Train station,train-station-2,,Train station,,,0,Businesses & Services
548,Training Centre,training-centre,,Training Centre,,https://visita.co.za/wp-content/uploads/2024/06/Training-centre.jpg?wpId=181020,0,Businesses & Services
648,Training School,training-school,,Training School,,https://visita.co.za/wp-content/uploads/2024/07/Training-school.jpg?wpId=181430,0,Businesses & Services
199,Transmission Shop,transmission-shop,,Transmission Shop,,,0,Businesses & Services
17884,Transportation service,transportation-service-2,,Transportation service,,,0,Businesses & Services
13153,Travel Agencies & Services,travel-agencies-services,,Travel Agencies & Services,,,0,Businesses & Services
425,Travel Agency,travel-agency,,Travel Agencies & Services > Travel Agency,,https://visita.co.za/wp-content/uploads/2024/06/Travel-agency.jpg?wpId=181021,13153,Businesses & Services
1010,Travel Clinic,travel-clinic,,Travel Clinic,,https://visita.co.za/wp-content/uploads/2024/07/Travel-clinic.jpg?wpId=181431,0,Businesses & Services
6424,Travel Services,travel-services,,Travel Services,,,0,Businesses & Services
5743,Tree Service,tree-service,,Tree Service,,,0,Businesses & Services
6710,Trophy Shop,trophy-shop,,Trophy Shop,,,0,Businesses & Services
6787,Tropical Fish Store,tropical-fish-store,,Tropical Fish Store,,,0,Businesses & Services
224,Truck Accessories Store,truck-accessories-store,,Truck Accessories Store,,,0,Businesses & Services
13218,Tutoring & Test Prep,tutoring-test-prep,,Tutoring & Test Prep,,,0,Businesses & Services
6827,Educational Testing Service,educational-testing-service,,Tutoring & Test Prep > Educational Testing Service,,,13218,Businesses & Services
6080,Learning Center,learning-center,,Tutoring & Test Prep > Learning Center,,https://visita.co.za/wp-content/uploads/2024/07/Learning-center.jpg?wpId=181273,13218,Businesses & Services
6856,Private Tutor,private-tutor,,Tutoring & Test Prep > Private Tutor,,,13218,Businesses & Services
13230,Test Preparation Service,test-preparation-service,,Tutoring & Test Prep > Test Preparation Service,,,13218,Businesses & Services
6899,Tutoring Service,tutoring-service,,Tutoring & Test Prep > Tutoring Service,,,13218,Businesses & Services
18018,Tutoring service,tutoring-service-2,,Tutoring service,,,0,Businesses & Services
6959,Typing Service,typing-service,,Typing Service,,,0,Businesses & Services
2084,Underwear Store,underwear-store,,Underwear Store,,,0,Businesses & Services
5729,Unemployment Office,unemployment-office,,Unemployment Office,,,0,Businesses & Services
787,Uniform Store,uniform-store,,Uniform Store,,https://visita.co.za/wp-content/uploads/2024/07/Trailer-rental-service.jpg?wpId=181429,0,Businesses & Services
18014,University library,university-library,,University library,,,0,Businesses & Services
5388,Upholstery Shop,upholstery-shop,,Upholstery Shop,,https://visita.co.za/wp-content/uploads/2024/06/Upholstery-shop.jpg?wpId=181024,0,Businesses & Services
7362,Urban Planning Department,urban-planning-department,,Urban Planning Department,,,0,Businesses & Services
6610,Urology Clinic,urology-clinic,,Urology Clinic,,,0,Businesses & Services
549,Used Appliance Store,used-appliance-store,,Used Appliance Store,,https://visita.co.za/wp-content/uploads/2024/07/Uniform-store.jpg?wpId=181435,0,Businesses & Services
4897,Used Book Store,used-book-store,,Used Book Store,,,0,Businesses & Services
2537,Used Furniture Store,used-furniture-store,,Used Furniture Store,,https://visita.co.za/wp-content/uploads/2024/07/Used-furniture-store.jpg?wpId=181440,0,Businesses & Services
5802,Vacuum Cleaner Repair Shop,vacuum-cleaner-repair-shop,,Vacuum Cleaner Repair Shop,,,0,Businesses & Services
5416,Vacuum Cleaner Store,vacuum-cleaner-store,,Vacuum Cleaner Store,,,0,Businesses & Services
409,Valet Parking Service,valet-parking-service,,Valet Parking Service,,,0,Businesses & Services
2088,Vaporizer Store,vaporizer-store,,Vaporizer Store,,,0,Businesses & Services
336,Variety Store,variety-store,,Variety Store,,https://visita.co.za/wp-content/uploads/2024/06/Variety-store.jpg?wpId=181025,0,Businesses & Services
6375,Vascular Surgeon,vascular-surgeon,,Vascular Surgeon,,,0,Businesses & Services
13185,Vehicle Rentals,vehicle-rentals,,Vehicle Rentals,,,0,Businesses & Services
419,Car Rental,car-rental,,Vehicle Rentals > Car Rental,,,13185,Businesses & Services
311,Car Rental Agency,car-rental-agency,,Vehicle Rentals > Car Rental Agency,,https://visita.co.za/wp-content/uploads/2023/05/42ba6580-43c2-4d50-89ae-bce36f8d7d2d.jpg?wpId=52955,13185,Businesses & Services
13187,Motorcycle Rental,motorcycle-rental,,Vehicle Rentals > Motorcycle Rental,,,13185,Businesses & Services
13186,RV Rental Agency,rv-rental-agency,,Vehicle Rentals > RV Rental Agency,,,13185,Businesses & Services
416,Truck Rental Agency,truck-rental-agency,,Vehicle Rentals > Truck Rental Agency,,https://visita.co.za/wp-content/uploads/2024/07/Truck-rental-agency.jpg?wpId=181432,13185,Businesses & Services
415,Van Rental Agency,van-rental-agency,,Vehicle Rentals > Van Rental Agency,,https://visita.co.za/wp-content/uploads/2023/06/Van-Rental-Agency.png?wpId=56954,13185,Businesses & Services
13197,Vehicle Services,vehicle-services,,Vehicle Services,,,0,Businesses & Services
2049,Bus Ticket Agency,bus-ticket-agency,,Vehicle Services > Bus Ticket Agency,,https://visita.co.za/wp-content/uploads/2024/07/Bus-ticket-agency.jpg?wpId=181108,13197,Businesses & Services
6250,Bus Tour Agency,bus-tour-agency,,Vehicle Services > Bus Tour Agency,,,13197,Businesses & Services
182,Chauffeur Service,chauffeur-service,,Vehicle Services > Chauffeur Service,https://visita.co.za/wp-content/uploads/2023/06/Chauffeur-service-icon.png?wpId=56948,https://visita.co.za/wp-content/uploads/2023/06/Chauffeur-service.png?wpId=56949,13197,Businesses & Services
420,Limousine Service,limousine-service,,Vehicle Services > Limousine Service,,,13197,Businesses & Services
13080,Venues,venues,,Venues,,,0,Businesses & Services
13202,Banquet Hall,banquet-hall,,Venues > Banquet Hall,,,13080,Businesses & Services
131,Event Venue,event-venue,,Venues > Event Venue,https://visita.co.za/wp-content/uploads/2023/05/fjzmpe-a0eu.jpg?wpId=53109,https://visita.co.za/wp-content/uploads/2023/05/o38id_cyv4m.jpg?wpId=53108,13080,Businesses & Services
13200,Exhibition Hall,exhibition-hall,,Venues > Exhibition Hall,,,13080,Businesses & Services
13201,Party Venue,party-venue,,Venues > Party Venue,,,13080,Businesses & Services
830,Wedding Venue,wedding-venue,,Venues > Wedding Venue,https://visita.co.za/wp-content/uploads/2023/05/lbkrm30t_no.jpg?wpId=53112,https://visita.co.za/wp-content/uploads/2023/05/fjzmpe-a0eu-1.jpg?wpId=53111,13080,Businesses & Services
5568,Video Editing Service,video-editing-service,,Video Editing Service,,,0,Businesses & Services
5571,Video Production Service,video-production-service,,Video Production Service,,,0,Businesses & Services
17908,Village hall,village-hall,,Village hall,,,0,Businesses & Services
2036,Vintage Clothing Store,vintage-clothing-store,,Vintage Clothing Store,,,0,Businesses & Services
5526,Vinyl Sign Shop,vinyl-sign-shop,,Vinyl Sign Shop,,,0,Businesses & Services
6581,Visa and Passport Office,visa-and-passport-office,,Visa and Passport Office,,https://visita.co.za/wp-content/uploads/2024/07/Visa-and-passport-office.jpg?wpId=181441,0,Businesses & Services
17943,Visitor center,visitor-center,,Visitor center,,,0,Businesses & Services
760,Vitamin & Supplements Store,vitamin-supplements-store,,Vitamin & Supplements Store,,https://visita.co.za/wp-content/uploads/2023/06/Vitamin-Supplements-Store.png?wpId=56955,0,Businesses & Services
6890,Vocational School,vocational-school,,Vocational School,,,0,Businesses & Services
7705,Voter Registration Office,voter-registration-office,,Voter Registration Office,,,0,Businesses & Services
4987,Wallpaper Store,wallpaper-store,,Wallpaper Store,,,0,Businesses & Services
5154,Warehouse Store,warehouse-store,,Warehouse Store,,,0,Businesses & Services
5563,Washer & Dryer Store,washer-dryer-store,,Washer & Dryer Store,,,0,Businesses & Services
2039,Watch Store,watch-store,,Watch Store,,https://visita.co.za/wp-content/uploads/2024/07/Watch-store.jpg?wpId=181443,0,Businesses & Services
5720,Water Damage Restoration Service,water-damage-restoration-service,,Water Damage Restoration Service,,https://visita.co.za/wp-content/uploads/2024/07/Water-damage-restoration-service.jpg?wpId=181444,0,Businesses & Services
17843,Water park,water-park-2,,Water park,,,0,Businesses & Services
5596,Water Purification Company,water-purification-company,,Water Purification Company,,,0,Businesses & Services
5600,Water Testing Service,water-testing-service,,Water Testing Service,,,0,Businesses & Services
7344,Water Utility Company,water-utility-company,,Water Utility Company,,,0,Businesses & Services
13088,Wedding Services,wedding-services,,Wedding Services,,,0,Businesses & Services
699,Bridal Shop,bridal-shop,,Wedding Services > Bridal Shop,,,13088,Businesses & Services
1939,Florist,florist,,Wedding Services > Florist,,https://visita.co.za/wp-content/uploads/2024/07/Florist.jpg?wpId=181204,13088,Businesses & Services
13210,Hair and Makeup Artist,hair-and-makeup-artist,,Wedding Services > Hair and Makeup Artist,,,13088,Businesses & Services
5567,Photographer,photographer,,Wedding Services > Photographer,,,13088,Businesses & Services
2452,Wedding Bakery,wedding-bakery,,Wedding Services > Wedding Bakery,,https://visita.co.za/wp-content/uploads/2024/07/Wedding-bakery.jpg?wpId=181452,13088,Businesses & Services
2936,Wedding Chapel,wedding-chapel,,Wedding Services > Wedding Chapel,,,13088,Businesses & Services
13209,Wedding Officiant,wedding-officiant,,Wedding Services > Wedding Officiant,,,13088,Businesses & Services
451,Wedding Service,wedding-service,,Wedding Services > Wedding Service,,,13088,Businesses & Services
4724,Wedding Store,wedding-store,,Wedding Services > Wedding Store,,,13088,Businesses & Services
196,Welder,welder,,Welder,,https://visita.co.za/wp-content/uploads/2024/07/Welder.jpg?wpId=181454,0,Businesses & Services
13093,Wellness & Holistic Services,wellness-holistic-services,,Wellness & Holistic Services,,,0,Businesses & Services
6007,Holistic Medicine Practitioner,holistic-medicine-practitioner,,Wellness & Holistic Services > Holistic Medicine Practitioner,,https://visita.co.za/wp-content/uploads/2024/07/Holistic-medicine-practitioner.jpg?wpId=181239,13093,Businesses & Services
733,Nutritionist,nutritionist,,Wellness & Holistic Services > Nutritionist,,,13093,Businesses & Services
680,Weight Loss Service,weight-loss-service,,Wellness & Holistic Services > Weight Loss Service,,https://visita.co.za/wp-content/uploads/2024/07/Weight-loss-service.jpg?wpId=181453,13093,Businesses & Services
114,Wellness Centre,wellness-centre,,Wellness & Holistic Services > Wellness Centre,,https://visita.co.za/wp-content/uploads/2023/05/mch-wellness-centre-11.jpg?wpId=53033,13093,Businesses & Services
5349,Wellness Program,wellness-program,,Wellness & Holistic Services > Wellness Program,,,13093,Businesses & Services
18076,Wellness center,wellness-center,,Wellness center,,,0,Businesses & Services
514,Western Apparel Store,western-apparel-store,,Western Apparel Store,,,0,Businesses & Services
5325,Whale Watching Tour Agency,whale-watching-tour-agency,,Whale Watching Tour Agency,,,0,Businesses & Services
172,Wheel Alignment Service,wheel-alignment-service,,Wheel Alignment Service,https://visita.co.za/wp-content/uploads/2023/06/Wheel-Alignment-Service-Icon.png?wpId=56992,https://visita.co.za/wp-content/uploads/2023/06/Wheel-Alignment-Service.png?wpId=56993,0,Businesses & Services
180,Wheel Store,wheel-store,,Wheel Store,,https://visita.co.za/wp-content/uploads/2024/07/Wheel-store.jpg?wpId=181456,0,Businesses & Services
13053,Wholesalers & Distributors,wholesalers-distributors,,Wholesalers & Distributors,,,0,Businesses & Services
337,Cash And Carry Wholesaler,cash-and-carry-wholesaler,,Wholesalers & Distributors > Cash And Carry Wholesaler,,,13053,Businesses & Services
5380,Chemical Wholesaler,chemical-wholesaler,,Wholesalers & Distributors > Chemical Wholesaler,,https://visita.co.za/wp-content/uploads/2024/07/Chemical-wholesaler.jpg?wpId=181127,13053,Businesses & Services
5629,Clothing Wholesaler,clothing-wholesaler,,Wholesalers & Distributors > Clothing Wholesaler,,,13053,Businesses & Services
5127,Coffee Wholesaler,coffee-wholesaler,,Wholesalers & Distributors > Coffee Wholesaler,,,13053,Businesses & Services
329,Confectionery Wholesaler,confectionery-wholesaler,,Wholesalers & Distributors > Confectionery Wholesaler,,,13053,Businesses & Services
6544,Construction Material Wholesaler,construction-material-wholesaler,,Wholesalers & Distributors > Construction Material Wholesaler,,,13053,Businesses & Services
1659,Electrical Wholesaler,electrical-wholesaler,,Wholesalers & Distributors > Electrical Wholesaler,https://visita.co.za/wp-content/uploads/2025/01/socket-electric-svgrepo-com.svg?wpId=194713,,13053,Businesses & Services
5406,Fabric Wholesaler,fabric-wholesaler,,Wholesalers & Distributors > Fabric Wholesaler,,,13053,Businesses & Services
1904,Furniture Wholesaler,furniture-wholesaler,,Wholesalers & Distributors > Furniture Wholesaler,,,13053,Businesses & Services
807,Household Goods Wholesaler,household-goods-wholesaler,,Wholesalers & Distributors > Household Goods Wholesaler,,,13053,Businesses & Services
5379,Hygiene Articles Wholesaler,hygiene-articles-wholesaler,,Wholesalers & Distributors > Hygiene Articles Wholesaler,,,13053,Businesses & Services
5509,Industrial Chemicals Wholesaler,industrial-chemicals-wholesaler,,Wholesalers & Distributors > Industrial Chemicals Wholesaler,,,13053,Businesses & Services
6164,Leather Wholesaler,leather-wholesaler,,Wholesalers & Distributors > Leather Wholesaler,,,13053,Businesses & Services
2482,Meat Wholesaler,meat-wholesaler,,Wholesalers & Distributors > Meat Wholesaler,,,13053,Businesses & Services
6871,Plastic Bags Wholesaler,plastic-bags-wholesaler,,Wholesalers & Distributors > Plastic Bags Wholesaler,,,13053,Businesses & Services
6486,Plastic Wholesaler,plastic-wholesaler,,Wholesalers & Distributors > Plastic Wholesaler,,,13053,Businesses & Services
5588,Stationery Wholesaler,stationery-wholesaler,,Wholesalers & Distributors > Stationery Wholesaler,,,13053,Businesses & Services
5387,Tool Wholesaler,tool-wholesaler,,Wholesalers & Distributors > Tool Wholesaler,,,13053,Businesses & Services
314,Wholesale Bakery,wholesale-bakery,,Wholesalers & Distributors > Wholesale Bakery,,,13053,Businesses & Services
381,Wholesale Food Store,wholesale-food-store,,Wholesalers & Distributors > Wholesale Food Store,,,13053,Businesses & Services
2540,Wholesale Grocer,wholesale-grocer,,Wholesalers & Distributors > Wholesale Grocer,,,13053,Businesses & Services
6265,Wholesale Plant Nursery,wholesale-plant-nursery,,Wholesalers & Distributors > Wholesale Plant Nursery,,,13053,Businesses & Services
315,Wholesaler,wholesaler,,Wholesalers & Distributors > Wholesaler,,https://visita.co.za/wp-content/uploads/2024/07/Wholesaler.jpg?wpId=181457,13053,Businesses & Services
13559,Wildlife & Natural Areas,wildlife-natural-areas,,Wildlife & Natural Areas,,,0,Businesses & Services
13561,Bird Watching Areas,bird-watching-areas,,Wildlife & Natural Areas > Bird Watching Areas,,,13559,Businesses & Services
13570,Aviary,aviary,,Wildlife & Natural Areas > Bird Watching Areas > Aviary,,,13561,Businesses & Services
13571,Bird Sanctuary,bird-sanctuary,,Wildlife & Natural Areas > Bird Watching Areas > Bird Sanctuary,,,13561,Businesses & Services
2079,Nature Preserve,nature-preserve,,Wildlife & Natural Areas > Nature Preserve,,https://visita.co.za/wp-content/uploads/2024/07/Nature-preserve.jpg?wpId=181303,13559,Businesses & Services
5280,Safari Park,safari-park,,Wildlife & Natural Areas > Safari Park,,https://visita.co.za/wp-content/uploads/2024/07/Wildlife-and-safari-park.jpg?wpId=181458,13559,Businesses & Services
17823,Wildlife and safari park,wildlife-and-safari-park,,Wildlife and safari park,,,0,Businesses & Services
17815,Wildlife park,wildlife-park,,Wildlife park,,,0,Businesses & Services
5463,Window Installation Service,window-installation-service,,Window Installation Service,,,0,Businesses & Services
488,Window Tinting Service,window-tinting-service,,Window Tinting Service,,,0,Businesses & Services
5788,Window Treatment Store,window-treatment-store,,Window Treatment Store,,,0,Businesses & Services
2028,Women's Clothing Store,womens-clothing-store,,Women's Clothing Store,,https://visita.co.za/wp-content/uploads/2023/05/jgtprdnmgqc.jpg?wpId=52926,0,Businesses & Services
4465,Women's Health Clinic,womens-health-clinic,,Women's Health Clinic,,https://visita.co.za/wp-content/uploads/2024/07/Womens-health-clinic.jpg?wpId=181460,0,Businesses & Services
5665,Wood Floor Installation Service,wood-floor-installation-service,,Wood Floor Installation Service,,,0,Businesses & Services
6392,Wood Floor Refinishing Service,wood-floor-refinishing-service,,Wood Floor Refinishing Service,,,0,Businesses & Services
5122,Woodworker,woodworker,,Woodworker,,https://visita.co.za/wp-content/uploads/2024/07/Woodworker.jpg?wpId=181462,0,Businesses & Services
3028,Woodworking Supply Store,woodworking-supply-store,,Woodworking Supply Store,,https://visita.co.za/wp-content/uploads/2024/07/Woodworking-supply-store.jpg?wpId=181463,0,Businesses & Services
1930,Wool Store,wool-store,,Wool Store,,,0,Businesses & Services
2513,Work Clothes Store,work-clothes-store,,Work Clothes Store,,,0,Businesses & Services
16113,Yacht and Leisure Craft Services,yacht-and-leisure-craft-services,,Yacht and Leisure Craft Services,,,0,Businesses & Services
16114,Marina Facilities,marina-facilities,,Yacht and Leisure Craft Services > Marina Facilities,,,16113,Businesses & Services
16117,Recreational Fishing Charters,recreational-fishing-charters,,Yacht and Leisure Craft Services > Recreational Fishing Charters,,,16113,Businesses & Services
16116,Sailing Schools,sailing-schools,,Yacht and Leisure Craft Services > Sailing Schools,,,16113,Businesses & Services
